id,lat_start,lon_start,id_end,lat_end,lon_end
4592290396,37.8748987,-122.2654631,10711466912,37.8743612,-122.2654101
10711466912,37.8743612,-122.2654101,4188788154,37.8743438,-122.2654084
4188788154,37.8743438,-122.2654084,53055198,37.8742512,-122.2653849
1941701075,37.8772142,-122.2684516,1941701074,37.8771834,-122.2689143
1941701132,37.8784811,-122.2685939,1941701124,37.8783286,-122.268577
1941701124,37.8783286,-122.268577,1941701122,37.8782913,-122.269038
1941701093,37.8777433,-122.2689774,1941701096,37.8777743,-122.2685261
1941701096,37.8777743,-122.2685261,1941701110,37.8779112,-122.2685415
1941701110,37.8779112,-122.2685415,1941701103,37.8778807,-122.2689923
1954704140,37.876921,-122.2607736,1954704141,37.8768366,-122.2607567
1954704141,37.8768366,-122.2607567,1954704139,37.8764971,-122.2606926
1954704139,37.8764971,-122.2606926,1954704147,37.8764473,-122.2606371
1954704147,37.8764473,-122.2606371,1954704137,37.8761736,-122.2605841
1954704137,37.8761736,-122.2605841,1954704136,37.8761582,-122.2605861
1954704136,37.8761582,-122.2605861,1954704134,37.8761456,-122.260596
1954704134,37.8761456,-122.260596,1954704128,37.8761254,-122.26065
1954704128,37.8761254,-122.26065,1954704132,37.8761168,-122.2607345
1954704132,37.8761168,-122.2607345,1954704130,37.8760919,-122.2607494
1954704130,37.8760919,-122.2607494,1954704144,37.8760724,-122.2607545
53075887,37.8788598,-122.2657529,4294292346,37.878791,-122.2657423
4294292346,37.878791,-122.2657423,339928542,37.8776533,-122.2656152
339928542,37.8776533,-122.2656152,4294292332,37.8776328,-122.2656125
4294292332,37.8776328,-122.2656125,53075888,37.8774548,-122.2655749
262084705,37.8769546,-122.264241,2010173291,37.8768979,-122.2642536
2010173291,37.8768979,-122.2642536,262084706,37.8768336,-122.2642534
262084706,37.8768336,-122.2642534,2010173302,37.8765044,-122.2642126
2010173302,37.8765044,-122.2642126,2010173289,37.8757751,-122.2641193
2010173289,37.8757751,-122.2641193,2010173270,37.8757382,-122.2641064
2196215686,37.880076,-122.2674919,9830152713,37.880325,-122.2675164
9830152713,37.880325,-122.2675164,2196215691,37.8804554,-122.2675292
53149260,37.8790059,-122.2646302,4294292350,37.8790155,-122.264551
4294292350,37.8790155,-122.264551,59794830,37.8790258,-122.264471
53149317,37.8794662,-122.2610731,4294292354,37.8794754,-122.2609901
4294292354,37.8794754,-122.2609901,4294455617,37.8797428,-122.2589329
4294455617,37.8797428,-122.2589329,53157267,37.8797555,-122.2588351
53157267,37.8797555,-122.2588351,4294455619,37.879852,-122.2581083
4294455619,37.879852,-122.2581083,4294455620,37.8798643,-122.2579358
2976013633,37.8802442,-122.2659048,9931015159,37.8802545,-122.2657955
9931015159,37.8802545,-122.2657955,4295642336,37.8802648,-122.2656877
4295642336,37.8802648,-122.2656877,4295642337,37.8802745,-122.2656472
4295642337,37.8802745,-122.2656472,2976013634,37.8803086,-122.2652882
2976013634,37.8803086,-122.2652882,2976013635,37.8804729,-122.2653026
2976013636,37.8807345,-122.2653754,2976013637,37.8804912,-122.2653363
2976013637,37.8804912,-122.2653363,2976013635,37.8804729,-122.2653026
2976013635,37.8804729,-122.2653026,2976013638,37.8805388,-122.2647999
3403203770,37.8770364,-122.2687471,3403203771,37.8770516,-122.2685052
3403203771,37.8770516,-122.2685052,1909337367,37.8766593,-122.2684406
4168241885,37.8784601,-122.2687598,1941701132,37.8784811,-122.2685939
1941701132,37.8784811,-122.2685939,4238979973,37.8785465,-122.2680989
4238979973,37.8785465,-122.2680989,53138903,37.8785571,-122.2680121
53138903,37.8785571,-122.2680121,9951841131,37.8785676,-122.2679265
9951841131,37.8785676,-122.2679265,10725133316,37.8786152,-122.2675739
10725133316,37.8786152,-122.2675739,4188788122,37.8786993,-122.2669553
4188788122,37.8786993,-122.2669553,53115329,37.8787099,-122.2668745
53115329,37.8787099,-122.2668745,4188788151,37.878721,-122.2667895
4188788151,37.878721,-122.2667895,2196215681,37.8787735,-122.2663696
2196215681,37.8787735,-122.2663696,4294292347,37.8788497,-122.2658327
4294292347,37.8788497,-122.2658327,53075887,37.8788598,-122.2657529
262084705,37.8769546,-122.264241,4294292320,37.876916,-122.2641972
4294292320,37.876916,-122.2641972,339928546,37.8768985,-122.2641674
407681497,37.8828526,-122.2606905,407681496,37.8827159,-122.2606258
407681496,37.8827159,-122.2606258,53157263,37.8825602,-122.2605418
53157263,37.8825602,-122.2605418,262084219,37.8824378,-122.2605036
262084219,37.8824378,-122.2605036,10777610229,37.8820093,-122.2604633
10777610229,37.8820093,-122.2604633,53026106,37.8819017,-122.2604521
53026106,37.8819017,-122.2604521,7708003327,37.8818428,-122.260446
7708003327,37.8818428,-122.260446,7708003325,37.881829,-122.2604446
7708003325,37.881829,-122.2604446,339928528,37.8810776,-122.2603612
339928528,37.8810776,-122.2603612,10556462165,37.8809324,-122.2603501
10556462165,37.8809324,-122.2603501,53080872,37.880855,-122.2603387
53080870,37.8804469,-122.2615056,4295642339,37.880455,-122.2614398
4295642339,37.880455,-122.2614398,2297665104,37.8804583,-122.2614164
2297665104,37.8804583,-122.2614164,339928531,37.8804798,-122.2612901
339928531,37.8804798,-122.2612901,339928530,37.8805265,-122.2611419
339928530,37.8805265,-122.2611419,280430161,37.8806095,-122.2609841
280430161,37.8806095,-122.2609841,10777610231,37.8806956,-122.2608409
10777610231,37.8806956,-122.2608409,280430163,37.8807405,-122.2607424
280430163,37.8807405,-122.2607424,339928529,37.8807861,-122.2605885
339928529,37.8807861,-122.2605885,10556462164,37.8808316,-122.2604236
10556462164,37.8808316,-122.2604236,53080872,37.880855,-122.2603387
53026098,37.8810814,-122.2625663,10777610410,37.8810473,-122.2625593
10777610410,37.8810473,-122.2625593,10777610367,37.881021,-122.2625539
10777610367,37.881021,-122.2625539,239527284,37.8810103,-122.2625516
239527284,37.8810103,-122.2625516,10777610411,37.8809869,-122.2625471
10777610411,37.8809869,-122.2625471,4295642343,37.88065,-122.262478
4295642343,37.88065,-122.262478,239527297,37.8802984,-122.2624555
239527297,37.8802984,-122.2624555,239527271,37.8799203,-122.2624299
239527271,37.8799203,-122.2624299,4295642334,37.8798148,-122.2624116
4295642334,37.8798148,-122.2624116,59794888,37.8797243,-122.262381
59794888,37.8797243,-122.262381,239527260,37.8795014,-122.2622462
239527260,37.8795014,-122.2622462,10711420925,37.8794033,-122.2622158
10711420925,37.8794033,-122.2622158,10777610409,37.8793896,-122.2622127
10777610409,37.8793896,-122.2622127,53026099,37.8793219,-122.2621972
4616420905,37.8771654,-122.2626337,11359856604,37.8771726,-122.2625782
11359856604,37.8771726,-122.2625782,4616420904,37.8772322,-122.2621205
5483072335,37.8778824,-122.2600037,5483072334,37.8782282,-122.2600704
5483072339,37.8773481,-122.2614534,5483072338,37.8773408,-122.2615163
5483072338,37.8773408,-122.2615163,5483072337,37.8772084,-122.2614916
5483072337,37.8772084,-122.2614916,5483072336,37.8772342,-122.26127
5483072342,37.877533,-122.260656,5483072341,37.8774702,-122.2611031
5483072345,37.877754,-122.262757,5483072344,37.8777793,-122.2625086
5483072344,37.8777793,-122.2625086,5483072343,37.8779021,-122.2622752
5483072348,37.8797876,-122.2647165,5483072347,37.8798223,-122.2642493
5483072347,37.8798223,-122.2642493,5483072346,37.8799427,-122.2642594
5483072350,37.8796077,-122.2646965,5483072349,37.8796384,-122.2642289
5483072354,37.879576,-122.264693,5483072353,37.8795241,-122.2651405
5483072353,37.8795241,-122.2651405,5483072352,37.8793947,-122.2651284
5483072357,37.8770766,-122.267844,5483072356,37.8771103,-122.267358
5483072360,37.8772265,-122.2671138,5483072359,37.8772944,-122.2671207
5483072359,37.8772944,-122.2671207,5483072358,37.8773233,-122.2667172
5483072365,37.8794143,-122.2669559,5483072364,37.8794582,-122.2665265
5483072364,37.8794582,-122.2665265,5483072363,37.8798181,-122.2665628
5483072363,37.8798181,-122.2665628,5483072362,37.8797619,-122.2669963
7708163961,37.8810893,-122.2683778,10696531555,37.8810878,-122.2683899
10696531555,37.8810878,-122.2683899,5483072369,37.8810598,-122.268667
5483072372,37.8766861,-122.2682336,5884024858,37.8767765,-122.2682436
5884024858,37.8767765,-122.2682436,5483072371,37.8769856,-122.268287
5483072340,37.8776857,-122.2615164,5483072339,37.8773481,-122.2614534
53080872,37.880855,-122.2603387,10777610230,37.8807603,-122.2603266
10777610230,37.8807603,-122.2603266,339928527,37.8807069,-122.2603198
339928527,37.8807069,-122.2603198,59805946,37.8804651,-122.2602918
59805946,37.8804651,-122.2602918,339928526,37.8803797,-122.2602556
339928526,37.8803797,-122.2602556,239511799,37.8803175,-122.2601713
7916648132,37.8782506,-122.2643821,7916648133,37.8782272,-122.2647629
8943317121,37.8799198,-122.2635826,11865787852,37.8799254,-122.2635288
11865787852,37.8799254,-122.2635288,8943317122,37.879939,-122.2633979
8943317122,37.879939,-122.2633979,8943317123,37.8799514,-122.2632811
8943317123,37.8799514,-122.2632811,8943317124,37.8799858,-122.2632188
8943317124,37.8799858,-122.2632188,8943317125,37.8800206,-122.2631833
8943317125,37.8800206,-122.2631833,8943317126,37.8800889,-122.2631877
5483072370,37.8810984,-122.2682943,10696531554,37.8810916,-122.2683548
10696531554,37.8810916,-122.2683548,7708163961,37.8810893,-122.2683778
53080872,37.880855,-122.2603387,10777610215,37.8808825,-122.2602276
10777610215,37.8808825,-122.2602276,53080873,37.8810616,-122.2595053
53080873,37.8810616,-122.2595053,420477600,37.8810816,-122.2594716
53082207,37.8821821,-122.2684131,4238980119,37.8821203,-122.268406
4238980119,37.8821203,-122.268406,5483072370,37.8810984,-122.2682943
5483072370,37.8810984,-122.2682943,2299214182,37.8808911,-122.2682691
2299214182,37.8808911,-122.2682691,4238980094,37.8804333,-122.2682169
4238980094,37.8804333,-122.2682169,53138900,37.8803676,-122.2682083
53096092,37.880235,-122.2692581,4238979988,37.8802433,-122.2691758
4238979988,37.8802433,-122.2691758,2681821366,37.8802924,-122.2687805
2681821366,37.8802924,-122.2687805,4238980092,37.8803558,-122.2682944
4238980092,37.8803558,-122.2682944,53138900,37.8803676,-122.2682083
10725331994,37.8789571,-122.2676359,10725133316,37.8786152,-122.2675739
10725133312,37.8791276,-122.2680696,10725331995,37.8791776,-122.2676601
10777610330,37.8799264,-122.2614628,10777610327,37.8799281,-122.2614479
10777610327,37.8799281,-122.2614479,10777610329,37.8799352,-122.2613881
10777610332,37.8800182,-122.2614846,10777610328,37.88002,-122.261469
10777610328,37.88002,-122.261469,10777610331,37.8800267,-122.2614108
53149317,37.8794662,-122.2610731,4294292352,37.8794034,-122.2610542
4294292352,37.8794034,-122.2610542,6975590860,37.8792772,-122.261027
6975590860,37.8792772,-122.261027,4294292345,37.8786918,-122.260901
4294292345,37.8786918,-122.260901,53062886,37.8786272,-122.2608871
53062886,37.8786272,-122.2608871,4294292342,37.8785688,-122.2608749
4294292342,37.8785688,-122.2608749,6975590861,37.8785507,-122.2608711
6975590861,37.8785507,-122.2608711,4294292337,37.8778603,-122.2607263
4294292337,37.8778603,-122.2607263,53091826,37.8777912,-122.2607118
53091826,37.8777912,-122.2607118,4294292334,37.8777281,-122.2606982
4294292334,37.8777281,-122.2606982,6975590862,37.8775509,-122.2606599
6975590862,37.8775509,-122.2606599,5483072342,37.877533,-122.260656
5483072342,37.877533,-122.260656,4294292324,37.8770187,-122.2605561
4294292324,37.8770187,-122.2605561,53107080,37.8769518,-122.2605419
53107080,37.8769518,-122.2605419,4294292319,37.8768892,-122.2605286
4294292319,37.8768892,-122.2605286,6937913028,37.8768401,-122.2605186
6937913028,37.8768401,-122.2605186,1954704176,37.8764715,-122.2604435
1954704176,37.8764715,-122.2604435,5483224034,37.8763417,-122.2604171
5483224034,37.8763417,-122.2604171,6937913027,37.8762157,-122.2603914
6937913027,37.8762157,-122.2603914,4294292318,37.8760974,-122.2603673
4294292318,37.8760974,-122.2603673,53148316,37.8760315,-122.2603538
53148316,37.8760315,-122.2603538,4294292315,37.8759652,-122.2603402
4294292315,37.8759652,-122.2603402,1281866063,37.8756072,-122.2602582
1281866063,37.8756072,-122.2602582,6937913026,37.8752376,-122.2601863
6937913026,37.8752376,-122.2601863,4188788152,37.8751589,-122.2601712
4188788152,37.8751589,-122.2601712,53055202,37.8750805,-122.260158
10777610370,37.8811475,-122.26258,4295642351,37.8811013,-122.2625704
4295642351,37.8811013,-122.2625704,53026098,37.8810814,-122.2625663
53026099,37.8793219,-122.2621972,10777610404,37.8793255,-122.2621697
10777610404,37.8793255,-122.2621697,4294292353,37.8794552,-122.2611724
4294292353,37.8794552,-122.2611724,53149317,37.8794662,-122.2610731
59794830,37.8790258,-122.264471,11865812584,37.8791367,-122.2636209
11865812584,37.8791367,-122.2636209,11865812609,37.8791413,-122.2635859
11865812609,37.8791413,-122.2635859,53059195,37.879152,-122.2635035
53059195,37.879152,-122.2635035,11865812608,37.8791629,-122.2634214
11865812608,37.8791629,-122.2634214,11865812581,37.8791727,-122.2633476
11865812581,37.8791727,-122.2633476,11865812593,37.8791998,-122.2631428
11865812593,37.8791998,-122.2631428,53059197,37.8792102,-122.2630642
53059197,37.8792102,-122.2630642,11865812594,37.879221,-122.2629792
11865812594,37.879221,-122.2629792,11865812591,37.8792229,-122.2629642
11865812591,37.8792229,-122.2629642,2612218345,37.8792382,-122.2628439
2612218345,37.8792382,-122.2628439,11865812576,37.8793076,-122.2623078
11865812576,37.8793076,-122.2623078,10777610400,37.8793151,-122.26225
10777610400,37.8793151,-122.26225,53026099,37.8793219,-122.2621972
10777610405,37.8792613,-122.2621548,10777610403,37.8792774,-122.2621588
10777610403,37.8792774,-122.2621588,10777610404,37.8793255,-122.2621697
11019548834,37.8791867,-122.2621401,10777610405,37.8792613,-122.2621548
53075887,37.8788598,-122.2657529,4294292348,37.8788703,-122.2656696
4294292348,37.8788703,-122.2656696,53149260,37.8790059,-122.2646302
11865812577,37.8792426,-122.2622958,11865812575,37.8792561,-122.2622983
11865812575,37.8792561,-122.2622983,11865812576,37.8793076,-122.2623078
11865812582,37.8791091,-122.2633373,11865812580,37.879125,-122.2633399
11865812580,37.879125,-122.2633399,11865812581,37.8791727,-122.2633476
11865812585,37.8790737,-122.2636113,11865812583,37.8790885,-122.2636135
11865812583,37.8790885,-122.2636135,11865812584,37.8791367,-122.2636209
11865812590,37.8792764,-122.2630895,11865812589,37.8792574,-122.2630861
11865812589,37.8792574,-122.2630861,53059197,37.8792102,-122.2630642
11865812592,37.8792911,-122.262975,11865812588,37.8792719,-122.2629722
11865812588,37.8792719,-122.2629722,11865812591,37.8792229,-122.2629642
